date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:24:37	21464/21464	---M--	200	added ('OK')	text/javascript	date:Wed,%2017%20Jul%202024%2001:44:44%20GMT	https://iccicct.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	iccicct.com/wp-includes/js/jquery/ui/core.minb37e.js	(from https://iccicct.com/)
08:24:38	40249/40249	---M--	200	added ('OK')	text/javascript	date:Sat,%2017%20Aug%202024%2011:14:40%20GMT	https://iccicct.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.23.4	iccicct.com/wp-content/plugins/elementor/assets/js/frontend.mind5d5.js	(from https://iccicct.com/)
08:24:39	681/681	---M--	200	added ('OK')	text/javascript	date:Sat,%2017%20Aug%202024%2011:15:23%20GMT	https://iccicct.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min.js?ver=3.2.5	iccicct.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min2072.js	(from https://iccicct.com/)
08:24:40	18773/18773	---M--	200	added ('OK')	text/javascript	date:Sat,%2017%20Aug%202024%2011:15:23%20GMT	https://iccicct.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js?ver=3.2.5	iccicct.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor2072.js	(from https://iccicct.com/)
08:24:41	1095/1095	---M--	200	added ('OK')	text/javascript	date:Sat,%2017%20Aug%202024%2011:18:21%20GMT	https://iccicct.com/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min.js?ver=1.9.0.2	iccicct.com/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min5352.js	(from https://iccicct.com/)
08:24:42	6488/6488	---M--	200	added ('OK')	font/woff2	date:Sat,%2017%20Aug%202024%2011:15:32%20GMT	https://iccicct.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff2	iccicct.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff2	(from https://iccicct.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=9.1.4)
08:24:43	8084/8084	---M--	200	added ('OK')	font/woff	date:Sat,%2017%20Aug%202024%2011:15:32%20GMT	https://iccicct.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	iccicct.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	(from https://iccicct.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=9.1.4)
08:24:44	14748/14748	---M--	200	added ('OK')	font/ttf	date:Sat,%2017%20Aug%202024%2011:15:32%20GMT	https://iccicct.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	iccicct.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	(from https://iccicct.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=9.1.4)
08:24:45	158/158	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2017%20Aug%202024%2011:15:32%20GMT	https://iccicct.com/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	iccicct.com/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	(from https://iccicct.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=9.1.4)
08:24:46	1359/1359	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2017%20Aug%202024%2011:15:32%20GMT	https://iccicct.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/visa.svg	iccicct.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/visa.svg	(from https://iccicct.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=9.1.4)
08:24:47	4634/4634	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2017%20Aug%202024%2011:15:32%20GMT	https://iccicct.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.svg	iccicct.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.svg	(from https://iccicct.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=9.1.4)
08:24:48	3110/3110	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2017%20Aug%202024%2011:15:32%20GMT	https://iccicct.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.svg	iccicct.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.svg	(from https://iccicct.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=9.1.4)
08:24:49	804/804	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2017%20Aug%202024%2011:15:32%20GMT	https://iccicct.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/diners.svg	iccicct.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/diners.svg	(from https://iccicct.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=9.1.4)
08:24:50	6797/6797	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2017%20Aug%202024%2011:15:32%20GMT	https://iccicct.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.svg	iccicct.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.svg	(from https://iccicct.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=9.1.4)
08:24:51	2800/2800	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2017%20Aug%202024%2011:15:32%20GMT	https://iccicct.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.svg	iccicct.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.svg	(from https://iccicct.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=9.1.4)
08:24:52	4662/4662	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2017%20Aug%202024%2011:15:32%20GMT	https://iccicct.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.svg	iccicct.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.svg	(from https://iccicct.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=9.1.4)
08:24:53	2185/2185	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2017%20Aug%202024%2011:15:32%20GMT	https://iccicct.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/discover.svg	iccicct.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/discover.svg	(from https://iccicct.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=9.1.4)
08:24:54	56564/56564	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2017%20Jul%202020%2017:11:03%20GMT	https://iccicct.com/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	iccicct.com/wp-includes/fonts/dashicons7d4b.eot	(from https://iccicct.com/wp-includes/css/dashicons.min.css?ver=6.6.1)
08:24:55	56392/56392	---M--	200	added ('OK')	font/ttf	date:Fri,%2017%20Jul%202020%2017:11:03%20GMT	https://iccicct.com/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	iccicct.com/wp-includes/fonts/dashicons7d4b.ttf	(from https://iccicct.com/wp-includes/css/dashicons.min.css?ver=6.6.1)
08:24:56	54439/54439	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2002%20Sep%202024%2008:24:56%20GMT	https://iccicct.com/wp-content/themes/event-elementor/assets/css/owl.video.play.png	iccicct.com/wp-content/themes/event-elementor/assets/css/owl.video.play.png	(from https://iccicct.com/wp-content/themes/event-elementor/assets/css/owl.carousel.css?ver=6.6.1)
08:24:58	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2029%20Mar%202024%2013:39:04%20GMT	https://iccicct.com/wp-content/themes/event-elementor/assets/fonts/fontawesome-webfont.eot?v=4.7.0	iccicct.com/wp-content/themes/event-elementor/assets/fonts/fontawesome-webfont3e6e.eot	(from https://iccicct.com/wp-content/themes/event-elementor/assets/css/font-awesome.css?ver=6.6.1)
08:24:59	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2029%20Mar%202024%2013:39:04%20GMT	https://iccicct.com/wp-content/themes/event-elementor/assets/fonts/fontawesome-webfont.eot?	iccicct.com/wp-content/themes/event-elementor/assets/fonts/fontawesome-webfontd41d.eot	(from https://iccicct.com/wp-content/themes/event-elementor/assets/css/font-awesome.css?ver=6.6.1)
08:25:00	77160/77160	---M--	200	added ('OK')	font/woff2	date:Fri,%2029%20Mar%202024%2013:39:04%20GMT	https://iccicct.com/wp-content/themes/event-elementor/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	iccicct.com/wp-content/themes/event-elementor/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://iccicct.com/wp-content/themes/event-elementor/assets/css/font-awesome.css?ver=6.6.1)
08:25:01	98024/98024	---M--	200	added ('OK')	font/woff	date:Fri,%2029%20Mar%202024%2013:39:04%20GMT	https://iccicct.com/wp-content/themes/event-elementor/assets/fonts/fontawesome-webfont.woff?v=4.7.0	iccicct.com/wp-content/themes/event-elementor/assets/fonts/fontawesome-webfont3e6e.woff	(from https://iccicct.com/wp-content/themes/event-elementor/assets/css/font-awesome.css?ver=6.6.1)
08:25:02	165548/165548	---M--	200	added ('OK')	font/ttf	date:Fri,%2029%20Mar%202024%2013:39:04%20GMT	https://iccicct.com/wp-content/themes/event-elementor/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	iccicct.com/wp-content/themes/event-elementor/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://iccicct.com/wp-content/themes/event-elementor/assets/css/font-awesome.css?ver=6.6.1)
08:25:03	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2029%20Mar%202024%2013:39:04%20GMT	https://iccicct.com/wp-content/themes/event-elementor/assets/fonts/fontawesome-webfont.svg?v=4.7.0	iccicct.com/wp-content/themes/event-elementor/assets/fonts/fontawesome-webfont3e6e.svg	(from https://iccicct.com/wp-content/themes/event-elementor/assets/css/font-awesome.css?ver=6.6.1)
08:25:03	54439/54439	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2002%20Sep%202024%2008:25:03%20GMT	https://iccicct.com/wp-content/themes/event-elementor/assets/css/images/Spinner.gif	iccicct.com/wp-content/themes/event-elementor/assets/css/images/Spinner.gif	(from https://iccicct.com/wp-content/themes/event-elementor/assets/css/front-style.css?ver=6.6.1)
08:25:04	54439/54439	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2002%20Sep%202024%2008:25:04%20GMT	https://iccicct.com/wp-content/themes/event-elementor/assets/css/image/founder.png	iccicct.com/wp-content/themes/event-elementor/assets/css/image/founder.png	(from https://iccicct.com/wp-content/themes/event-elementor/assets/css/front-style.css?ver=6.6.1)
08:25:06	459244/459244	---M--	200	added ('OK')	font/woff	date:Sat,%2017%20Aug%202024%2011:15:23%20GMT	https://iccicct.com/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskit.woff?y24e1e	iccicct.com/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskit97ac.woff	(from https://iccicct.com/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticons.css?ver=3.2.5)
08:25:06	1496/1496	---M--	200	added ('OK')	font/woff	date:Sat,%2017%20Aug%202024%2011:18:17%20GMT	https://iccicct.com/wp-content/plugins/tablepress/css/build/tablepress.woff	iccicct.com/wp-content/plugins/tablepress/css/build/tablepress.woff	(from https://iccicct.com/wp-content/plugins/tablepress/css/build/default.css?ver=2.4.1)
08:25:07	35354/35354	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Aug%202024%2013:48:56%20GMT	https://iccicct.com/wp-content/uploads/2024/08/iccicct.jpg	iccicct.com/wp-content/uploads/2024/08/iccicct.jpg	(from https://iccicct.com/wp-content/uploads/elementor/css/post-313.css?ver=1724137597)
08:25:08	201/201	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Aug%202024%2011:15:23%20GMT	https://iccicct.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	iccicct.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://iccicct.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.2.5)
08:25:09	160/160	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Aug%202024%2011:15:23%20GMT	https://iccicct.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	iccicct.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	(from https://iccicct.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.2.5)
08:25:10	158/158	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Aug%202024%2011:15:23%20GMT	https://iccicct.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	iccicct.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	(from https://iccicct.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.2.5)
08:25:11	148/148	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Aug%202024%2011:15:23%20GMT	https://iccicct.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	iccicct.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://iccicct.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.2.5)
08:25:12	257/257	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2017%20Aug%202024%2011:15:23%20GMT	https://iccicct.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	iccicct.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	(from https://iccicct.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.2.5)
08:25:14	100564/100564	---M--	200	added ('OK')	text/css	date:Tue,%2020%20Aug%202024%2007:12:37%20GMT	https://iccicct.com/wp-content/uploads/elementor/css/post-192.css?ver=1724137957	iccicct.com/wp-content/uploads/elementor/css/post-1925e67.css	(from https://iccicct.com/committee/)
08:25:15	69741/69741	---MC-	200	added ('OK')	application/json	date:Mon,%2002%20Sep%202024%2008:25:14%20GMT	https://iccicct.com/wp-json/wp/v2/pages/192	iccicct.com/wp-json/wp/v2/pages/192.json	(from https://iccicct.com/committee/)
08:25:16	2034/2034	---MC-	200	added ('OK')	application/json	date:Mon,%2002%20Sep%202024%2008:25:15%20GMT	https://iccicct.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ficcicct.com%2Fcommittee%2F	iccicct.com/wp-json/oembed/1.0/embed5aef.json	(from https://iccicct.com/committee/)
08:25:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Sep%202024%2008:25:16%20GMT	https://iccicct.com/?p=192	iccicct.com/index5a6a.html	(from https://iccicct.com/committee/)
08:25:17	2194/2194	---MC-	200	added ('OK')	text/xml	date:Mon,%2002%20Sep%202024%2008:25:16%20GMT	https://iccicct.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ficcicct.com%2Fcommittee%2F&format=xml	iccicct.com/wp-json/oembed/1.0/embed76c9	(from https://iccicct.com/committee/)
08:25:17	14726/14726	---M--	200	added ('OK')	text/css	date:Sat,%2017%20Aug%202024%2012:18:12%20GMT	https://iccicct.com/wp-content/uploads/elementor/css/post-141.css?ver=1723897092	iccicct.com/wp-content/uploads/elementor/css/post-141cd62.css	(from https://iccicct.com/for-authors/)
08:25:19	10601/10601	---MC-	200	added ('OK')	application/json	date:Mon,%2002%20Sep%202024%2008:25:18%20GMT	https://iccicct.com/wp-json/wp/v2/pages/141	iccicct.com/wp-json/wp/v2/pages/141.json	(from https://iccicct.com/for-authors/)
08:25:20	2044/2044	---MC-	200	added ('OK')	application/json	date:Mon,%2002%20Sep%202024%2008:25:19%20GMT	https://iccicct.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ficcicct.com%2Ffor-authors%2F	iccicct.com/wp-json/oembed/1.0/embedd8b2.json	(from https://iccicct.com/for-authors/)
08:25:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Sep%202024%2008:25:20%20GMT	https://iccicct.com/?p=141	iccicct.com/index269b.html	(from https://iccicct.com/for-authors/)
08:25:21	2204/2204	---MC-	200	added ('OK')	text/xml	date:Mon,%2002%20Sep%202024%2008:25:20%20GMT	https://iccicct.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ficcicct.com%2Ffor-authors%2F&format=xml	iccicct.com/wp-json/oembed/1.0/embedb1af	(from https://iccicct.com/for-authors/)
08:25:21	32695/32695	---M--	200	added ('OK')	application/octet-stream-unknown	date:Sat,%2030%20Mar%202024%2012:48:13%20GMT	https://iccicct.com/wp-content/uploads/2024/03/Paper-Template.docx	iccicct.com/wp-content/uploads/2024/03/Paper-Template.docx	(from https://iccicct.com/for-authors/)
08:25:22	23208/23208	---M--	200	added ('OK')	application/octet-stream-unknown	date:Sat,%2030%20Mar%202024%2012:48:15%20GMT	https://iccicct.com/wp-content/uploads/2024/03/Conscent-Form.docx	iccicct.com/wp-content/uploads/2024/03/Conscent-Form.docx	(from https://iccicct.com/for-authors/)
08:25:23	4652/4652	---M--	200	added ('OK')	text/css	date:Sat,%2017%20Aug%202024%2012:18:34%20GMT	https://iccicct.com/wp-content/uploads/elementor/css/post-437.css?ver=1723897114	iccicct.com/wp-content/uploads/elementor/css/post-437da0c.css	(from https://iccicct.com/call-for-papers/)
08:25:25	15327/15327	---MC-	200	added ('OK')	application/json	date:Mon,%2002%20Sep%202024%2008:25:24%20GMT	https://iccicct.com/wp-json/wp/v2/pages/437	iccicct.com/wp-json/wp/v2/pages/437.json	(from https://iccicct.com/call-for-papers/)
08:25:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Sep%202024%2008:25:25%20GMT	https://iccicct.com/?p=437	iccicct.com/index14c7.html	(from https://iccicct.com/call-for-papers/)
08:25:26	2064/2064	---MC-	200	added ('OK')	application/json	date:Mon,%2002%20Sep%202024%2008:25:25%20GMT	https://iccicct.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ficcicct.com%2Fcall-for-papers%2F	iccicct.com/wp-json/oembed/1.0/embed5253.json	(from https://iccicct.com/call-for-papers/)
08:25:27	2224/2224	---MC-	200	added ('OK')	text/xml	date:Mon,%2002%20Sep%202024%2008:25:26%20GMT	https://iccicct.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ficcicct.com%2Fcall-for-papers%2F&format=xml	iccicct.com/wp-json/oembed/1.0/embed1e31	(from https://iccicct.com/call-for-papers/)
08:25:27	4326/4326	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Mar%202024%2012:31:57%20GMT	https://iccicct.com/wp-content/uploads/elementor/thumbs/scopus-qlz1kg4qskfv545n9i2igojjgnvgjq77qyxw7qt274.jpg	iccicct.com/wp-content/uploads/elementor/thumbs/scopus-qlz1kg4qskfv545n9i2igojjgnvgjq77qyxw7qt274.jpg	(from https://iccicct.com/call-for-papers/)
08:25:28	9929/9929	---M--	200	added ('OK')	text/css	date:Sat,%2017%20Aug%202024%2011:14:40%20GMT	https://iccicct.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	iccicct.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	(from https://iccicct.com/call-for-papers/)
08:25:29	4705/4705	---M--	200	added ('OK')	text/css	date:Sat,%2017%20Aug%202024%2012:18:49%20GMT	https://iccicct.com/wp-content/uploads/elementor/css/post-446.css?ver=1723897129	iccicct.com/wp-content/uploads/elementor/css/post-44685b6.css	(from https://iccicct.com/payment/)
08:25:31	7357/7357	---MC-	200	added ('OK')	application/json	date:Mon,%2002%20Sep%202024%2008:25:30%20GMT	https://iccicct.com/wp-json/wp/v2/pages/446	iccicct.com/wp-json/wp/v2/pages/446.json	(from https://iccicct.com/payment/)
08:25:32	2024/2024	---MC-	200	added ('OK')	application/json	date:Mon,%2002%20Sep%202024%2008:25:31%20GMT	https://iccicct.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ficcicct.com%2Fpayment%2F	iccicct.com/wp-json/oembed/1.0/embed1612.json	(from https://iccicct.com/payment/)
08:25:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Sep%202024%2008:25:32%20GMT	https://iccicct.com/?p=446	iccicct.com/index4fd2.html	(from https://iccicct.com/payment/)
08:25:33	2184/2184	---MC-	200	added ('OK')	text/xml	date:Mon,%2002%20Sep%202024%2008:25:32%20GMT	https://iccicct.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ficcicct.com%2Fpayment%2F&format=xml	iccicct.com/wp-json/oembed/1.0/embedc422	(from https://iccicct.com/payment/)
08:25:34	6579/6579	---M--	200	added ('OK')	text/css	date:Sat,%2017%20Aug%202024%2011:24:25%20GMT	https://iccicct.com/wp-content/uploads/elementor/css/post-454.css?ver=1723893865	iccicct.com/wp-content/uploads/elementor/css/post-454dded.css	(from https://iccicct.com/registration/)
08:25:35	1005987/1005987	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Apr%202024%2004:32:22%20GMT	https://iccicct.com/wp-content/uploads/2024/04/UPI-ID.jpg	iccicct.com/wp-content/uploads/2024/04/UPI-ID.jpg	(from https://iccicct.com/payment/)
08:25:36	146927/146927	---MC-	200	added ('OK')	application/json	date:Mon,%2002%20Sep%202024%2008:25:35%20GMT	https://iccicct.com/wp-json/wp/v2/pages/454	iccicct.com/wp-json/wp/v2/pages/454.json	(from https://iccicct.com/registration/)
08:25:37	2049/2049	---MC-	200	added ('OK')	application/json	date:Mon,%2002%20Sep%202024%2008:25:36%20GMT	https://iccicct.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ficcicct.com%2Fregistration%2F	iccicct.com/wp-json/oembed/1.0/embedbe00.json	(from https://iccicct.com/registration/)
08:25:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Sep%202024%2008:25:37%20GMT	https://iccicct.com/?p=454	iccicct.com/index6353.html	(from https://iccicct.com/registration/)
08:25:38	2209/2209	---MC-	200	added ('OK')	text/xml	date:Mon,%2002%20Sep%202024%2008:25:37%20GMT	https://iccicct.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ficcicct.com%2Fregistration%2F&format=xml	iccicct.com/wp-json/oembed/1.0/embed6a45	(from https://iccicct.com/registration/)
08:25:39	151062/151062	---M--	200	added ('OK')	text/css	date:Sat,%2017%20Aug%202024%2011:24:25%20GMT	https://iccicct.com/wp-content/uploads/elementor/css/post-483.css?ver=1723893865	iccicct.com/wp-content/uploads/elementor/css/post-483dded.css	(from https://iccicct.com/registration/)
08:25:40	115949/115949	---M--	200	added ('OK')	text/css	date:Sat,%2017%20Aug%202024%2011:18:13%20GMT	https://iccicct.com/wp-content/plugins/metform/public/assets/css/metform-ui.css?ver=3.8.9	iccicct.com/wp-content/plugins/metform/public/assets/css/metform-ui6f61.css	(from https://iccicct.com/registration/)
08:25:40	25291/25291	---M--	200	added ('OK')	text/css	date:Sat,%2017%20Aug%202024%2011:18:13%20GMT	https://iccicct.com/wp-content/plugins/metform/public/assets/css/style.css?ver=3.8.9	iccicct.com/wp-content/plugins/metform/public/assets/css/style6f61.css	(from https://iccicct.com/registration/)
08:25:41	1264/1264	---M--	200	added ('OK')	text/javascript	date:Sat,%2017%20Aug%202024%2011:18:13%20GMT	https://iccicct.com/wp-content/plugins/metform/public/assets/js/htm.js?ver=3.8.9	iccicct.com/wp-content/plugins/metform/public/assets/js/htm6f61.js	(from https://iccicct.com/registration/)
08:25:42	6682/6682	---M--	200	added ('OK')	text/javascript	date:Wed,%2017%20Jul%202024%2001:44:44%20GMT	https://iccicct.com/wp-includes/js/dist/vendor/react.min.js?ver=18.3.1	iccicct.com/wp-includes/js/dist/vendor/react.mincb06.js	(from https://iccicct.com/registration/)
08:25:44	133233/133233	---M--	200	added ('OK')	text/javascript	date:Wed,%2017%20Jul%202024%2001:44:44%20GMT	https://iccicct.com/wp-includes/js/dist/vendor/react-dom.min.js?ver=18.3.1	iccicct.com/wp-includes/js/dist/vendor/react-dom.mincb06.js	(from https://iccicct.com/registration/)
08:25:44	1000/1000	---M--	200	added ('OK')	text/javascript	date:Wed,%2003%20Apr%202024%2001:40:55%20GMT	https://iccicct.com/wp-includes/js/dist/escape-html.min.js?ver=6561a406d2d232a6fbd2	iccicct.com/wp-includes/js/dist/escape-html.min3a9d.js	(from https://iccicct.com/registration/)
08:25:45	11978/11978	---M--	200	added ('OK')	text/javascript	date:Wed,%2003%20Apr%202024%2001:40:55%20GMT	https://iccicct.com/wp-includes/js/dist/element.min.js?ver=cb762d190aebbec25b27	iccicct.com/wp-includes/js/dist/element.min1596.js	(from https://iccicct.com/registration/)
08:25:47	603633/603633	---M--	200	added ('OK')	text/javascript	date:Sat,%2017%20Aug%202024%2011:18:13%20GMT	https://iccicct.com/wp-content/plugins/metform/public/assets/js/app.js?ver=3.8.9	iccicct.com/wp-content/plugins/metform/public/assets/js/app6f61.js	(from https://iccicct.com/registration/)
08:25:47	3974/3974	---M--	200	added ('OK')	text/css	date:Tue,%2020%20Aug%202024%2007:13:09%20GMT	https://iccicct.com/wp-content/uploads/elementor/css/post-466.css?ver=1724137989	iccicct.com/wp-content/uploads/elementor/css/post-4662719.css	(from https://iccicct.com/conference-venue/)
08:25:49	5802/5802	---MC-	200	added ('OK')	application/json	date:Mon,%2002%20Sep%202024%2008:25:48%20GMT	https://iccicct.com/wp-json/wp/v2/pages/466	iccicct.com/wp-json/wp/v2/pages/466.json	(from https://iccicct.com/conference-venue/)
08:25:50	2069/2069	---MC-	200	added ('OK')	application/json	date:Mon,%2002%20Sep%202024%2008:25:49%20GMT	https://iccicct.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ficcicct.com%2Fconference-venue%2F	iccicct.com/wp-json/oembed/1.0/embedae36.json	(from https://iccicct.com/conference-venue/)
08:25:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Sep%202024%2008:25:50%20GMT	https://iccicct.com/?p=466	iccicct.com/index2905.html	(from https://iccicct.com/conference-venue/)
08:25:51	2229/2229	---MC-	200	added ('OK')	text/xml	date:Mon,%2002%20Sep%202024%2008:25:50%20GMT	https://iccicct.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ficcicct.com%2Fconference-venue%2F&format=xml	iccicct.com/wp-json/oembed/1.0/embed5496	(from https://iccicct.com/conference-venue/)
08:25:51	1251/1251	---M--	200	added ('OK')	text/javascript	date:Thu,%2010%20Aug%202023%2019:49:17%20GMT	https://iccicct.com/wp-includes/js/wp-embed.min.js?ver=6.6.1	iccicct.com/wp-includes/js/wp-embed.minb6a4.js	(from https://iccicct.com/conference-venue/)
08:25:52	10477/10477	---M--	200	added ('OK')	text/css	date:Tue,%2020%20Aug%202024%2007:27:30%20GMT	https://iccicct.com/wp-content/uploads/elementor/css/post-222.css?ver=1724138850	iccicct.com/wp-content/uploads/elementor/css/post-22211e0.css	(from https://iccicct.com/contact/)
08:25:54	10701/10701	---MC-	200	added ('OK')	application/json	date:Mon,%2002%20Sep%202024%2008:25:53%20GMT	https://iccicct.com/wp-json/wp/v2/pages/222	iccicct.com/wp-json/wp/v2/pages/222.json	(from https://iccicct.com/contact/)
08:25:55	2024/2024	---MC-	200	added ('OK')	application/json	date:Mon,%2002%20Sep%202024%2008:25:54%20GMT	https://iccicct.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ficcicct.com%2Fcontact%2F	iccicct.com/wp-json/oembed/1.0/embed81b4.json	(from https://iccicct.com/contact/)
